[20:28:42	]Hayden has connected.
[21:48:52	]Joe Biden used command '/ExitAct'.
[21:48:53	][IC] C17:RCT.YELLO-15: Fucking marge simpson looking ass.
[21:48:54	]Tyrone long Dee Style used command '/ToggleRaise'.
[21:48:54	][OOC] Hayden: 2min
[21:48:54	]Denis Volkov ran 'Equip' on item 'Smoke Grenade' (#1653045)
[21:48:55	]Saul Goodman used command '/ToggleRaise'.
[21:48:55	][IC] Stan Gomez: <:: HOLY SHIT. ::>
[21:48:55	]Jody Mayflower has gained 0 chips.
[21:48:55	]Jody Mayflower has gained a 'Disinfected Bandage Roll' #1653377.
[21:48:56	]Jody Mayflower has gained 0 chips.
[21:48:56	]Saul Goodman used command '/ActCheer'.
[21:48:56	]Jody Mayflower has gained a 'Disinfected Bandage Roll' #1653378.
[21:48:57	]C17:RCT.YELLO-83 used command '/Handsignals'.
[21:48:57	]Tyrone long Dee Style used command '/ToggleRaise'.
[21:48:57	]C24:i1.JUDGE-2 used the 'John Doe' vendor.
[21:48:59	]C24:RCT.KING-4 has changed C24:RCT.KING-4's bodygroups.
[21:49:00	][IC] C24:i3.GRID-2: IM GOIN IN LIKE THIS.
[21:49:00	]Hayden has used a context menu option with the name: remove
[21:49:00	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:00	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:00	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:00	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:00	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:00	]John Black has hit npc_zombine in the head dealing 4 damage (CritChance was 0.84).
[21:49:00	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:01	]C17:RCT.YELLO-55 has changed C17:RCT.YELLO-55's bodygroups.
[21:49:01	][IC] C24:i3.GRID-2: BET.
[21:49:01	]Hayden has used a context menu option with the name: remove
[21:49:01	]John Black has critically hit npc_zombine in the head dealing 0 damage (CritChance was 0.84).
[21:49:01	]John Black has hit npc_zombine in the head dealing 4 damage (CritChance was 0.84).
[21:49:01	]John Black has critically hit npc_zombine in the head dealing 0 damage (CritChance was 0.84).
[21:49:01	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:01	]John Black has critically hit npc_zombine in the head dealing 0 damage (CritChance was 0.84).
[21:49:01	]John Black has critically hit npc_zombine in the head dealing 5 damage (CritChance was 0.84).
[21:49:03	][IC] C17:RCT.YELLO-55: <:: YEAAAH. ::>
[21:49:03	]John Black has taken 24 damage from npc_grenade_frag.
[21:49:03	]Felix has taken 59 damage from npc_grenade_frag.
[21:49:03	]npc_grenade_frag destroyed a 'Smoke Grenade' #1652424.
[21:49:03	]npc_grenade_frag destroyed a 'Water Bottle' #1652832.
[21:49:03	]npc_grenade_frag destroyed a '13rnd P2000-magazine' #1652587.
[21:49:03	]C17:RCT.YELLO-57 used the 'John Doe' vendor.
[21:49:04	]C24:i1.JUDGE-2 has gained 0 chips.
[21:49:05	]C24:i1.JUDGE-2 has gained a 'CP Captain Uniform' #1653379.
[21:49:05	]John Black has gained a '8rnd 870-magazine' #1653176.
[21:49:05	]John Black has lost a '8rnd 870-magazine' #1653174.
[21:49:05	][IC] C24:RCT.KING-4: <:: Sleeves up mf. ::>
[21:49:07	][IC] C24:i3.GRID-2: OH WAIT.
[21:49:09	]Denis Volkov used the 'John Doe' vendor.
[21:49:09	]Felix ran 'use' on item 'Bandage Roll' (#1652721)
[21:49:09	]Felix has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[21:49:09	]Felix was bandaged by Felix for 15 HP.
[21:49:10	]C24:i3.GRID-2 has changed C24:i3.GRID-2's bodygroups.
[21:49:10	]Jody Mayflower has taken 5 damage from Tyrone long Dee Style.
[21:49:11	]Tyrone long Dee Style used command '/ToggleRaise'.
[21:49:11	][IC] C17:RCT.YELLO-55: <:: YEAAAAAAH. ::>
[21:49:11	]Saul Goodman ran 'EquipUn' on item 'Frag Grenade' (#1652614)
[21:49:12	]Jody Mayflower has used a context menu option with the name: remove
[21:49:12	]C17:RCT.YELLO-57 has gained 0 chips.
[21:49:12	]C17:RCT.YELLO-57 has gained a 'CP Rank Leader Uniform' #1653380.
[21:49:12	]Denis Volkov has gained 0 chips.
[21:49:12	]Saul Goodman ran 'Equip' on item 'Smoke Grenade' (#1652599)
[21:49:12	]Denis Volkov has gained a 'Flash Grenade' #1653381.
[21:49:13	]Jody Mayflower has used a context menu option with the name: remove
[21:49:15	]John Black ran 'combine' on item '8rnd 870-magazine' (#1653176)
[21:49:16	][Y] Joe Mama: Hp here.
[21:49:18	]Denis Volkov has gained 0 chips.
[21:49:18	]Denis Volkov has gained a 'Smoke Grenade' #1653382.
[21:49:18	]John Black used the 'John Doe' vendor.
[21:49:20	]C24:i3.GRID-2 has changed C24:i3.GRID-2's bodygroups.
[21:49:20	][ME] Tyrone long Dee Style: sniffs
[21:49:20	]Jody Mayflower ran SAM command 'hp' with arguments: 'jody'
[21:49:20	]Stan Gomez has changed Stan Gomez's bodygroups.
[21:49:20	]C17:RCT.YELLO-15 has changed C17:RCT.YELLO-15's bodygroups.
[21:49:21	]John Black has gained 0 chips.
[21:49:21	]John Black has gained a 'Disinfected Bandage Roll' #1653383.
[21:49:22	]Joe Mama ran SAM command 'hp' with arguments: '@' '100'
[21:49:23	]John Black has gained 0 chips.
[21:49:23	]Jody Mayflower is fully healed.
[21:49:23	]John Black has gained a 'Smoke Grenade' #1653384.
[21:49:24	][IC] Stan Gomez: <:: U CAN CHANGE HAIR OCLOR. ::>
[21:49:25	][IC] C24:i3.GRID-2: Gentlemen.
[21:49:25	][IC] C17:RCT.YELLO-55: <:: Nah dude. ::>
[21:49:26	]John Husky used the 'John Doe' vendor.
[21:49:26	]Felix is fully healed.
[21:49:26	]C24:i1.JUDGE-2 ran 'drop' on item 'CP Captain Uniform' (#1653379)
[21:49:26	]C24:i1.JUDGE-2 has lost a 'CP Captain Uniform' #1653379.
[21:49:27	][IC] C24:i3.GRID-2: We deploy.
[21:49:27	]Jody Mayflower has used a context menu option with the name: remove
[21:49:27	]C24:i1.JUDGE-2 used command '/ToggleRaise'.
[21:49:27	][IC] C17:RCT.YELLO-55: <:: Don ttake ur mask of. ::>
[21:49:28	]C24:i1.JUDGE-2 destroyed a 'CP Captain Uniform' #1653379.
[21:49:28	]Jody Mayflower has used a context menu option with the name: remove
[21:49:29	]John Husky has gained 0 chips.
[21:49:29	]John Husky has gained a 'Disinfected Bandage Roll' #1653385.
[21:49:29	]C24:i1.JUDGE-2 used the 'John Doe' vendor.
[21:49:30	]Denis Volkov ran 'Equip' on item 'Smoke Grenade' (#1653042)
[21:49:30	]John Husky has gained 0 chips.
[21:49:30	]John Husky has gained a 'Disinfected Bandage Roll' #1653386.
[21:49:31	]Joe Mama used command '/CharDesc'.
[21:49:31	]John Husky has gained 0 chips.
[21:49:31	]John Husky has gained a 'Disinfected Bandage Roll' #1653387.
[21:49:31	]John Husky has gained 0 chips.
[21:49:31	]John Husky has gained a 'Disinfected Bandage Roll' #1653388.
[21:49:32	]John Husky has gained 0 chips.
[21:49:32	]John Husky has gained a 'Disinfected Bandage Roll' #1653389.
[21:49:33	]Pavel Artyomov used command '/SetMood scared'.
[21:49:34	]C17:RCT.YELLO-83 ran 'Equip' on item 'Flash Grenade' (#1653371)
[21:49:34	]John Husky has gained 0 chips.
[21:49:34	]John Husky has gained a 'Disinfected Bandage Roll' #1653390.
[21:49:34	][IC] C24:i3.GRID-2: Cringe.
[21:49:34	]John Black ran 'Equip' on item 'Smoke Grenade' (#1653384)
[21:49:34	]C17:RCT.YELLO-57 ran 'Pants' on item 'CP Uniform' (#1653006)
[21:49:35	][IC] C17:RCT.YELLO-55: <:: You can just remove the mask in bodygroups. ::>
[21:49:35	]Jody Mayflower has used a context menu option with the name: remove
[21:49:36	]Joe Biden has gained a '25rnd Ump-magazine' #1652626.
[21:49:36	]Joe Biden has lost a '25rnd Ump-magazine' #1652625.
[21:49:37	]Jody Mayflower has used a context menu option with the name: remove
[21:49:37	][IC] Stan Gomez: <:: Change ur hair to blue. ::>
[21:49:40	]John Husky ran 'combine' on item '8rnd 870-magazine' (#1652745)
[21:49:41	]John Husky ran 'combine' on item '8rnd 870-magazine' (#1652749)
[21:49:41	][IC] Stan Gomez: <:: So ur marge simplson. ::>
[21:49:41	]John Husky ran 'combine' on item '8rnd 870-magazine' (#1652748)
[21:49:42	]Jody Mayflower used command '/ToggleRaise'.
[21:49:42	]Denis Volkov used command '/SetMood headstrong'.
[21:49:42	]John Husky ran 'combine' on item '8rnd 870-magazine' (#1652746)
[21:49:43	]John Husky ran 'combine' on item '8rnd 870-magazine' (#1652747)
[21:49:44	]John Black ran 'removeMag' on item 'Model 870' (#1652563)
[21:49:44	]John Black has gained a '8rnd 870-magazine' #1653174.
[21:49:44	]C17:RCT.YELLO-57 ran 'Pants' on item 'CP Uniform' (#1653006)
[21:49:45	]C24:i1.JUDGE-2 used the 'John Doe' vendor.
[21:49:45	]Joe Biden has gained a '25rnd Ump-magazine' #1652625.
[21:49:45	]Joe Biden has lost a '25rnd Ump-magazine' #1652626.
[21:49:46	]Hayden used command '/Announce Start stacking up, Rebels will be entering the hallway that I just deleted the door for, CPs will be defending the entryway.'.
[21:49:47	]C24:i3.GRID-2 has changed C24:i3.GRID-2's bodygroups.
[21:49:48	]C17:RCT.YELLO-57 ran 'Pants' on item 'CP Uniform' (#1653006)
[21:49:49	]Joe Biden has gained a '25rnd Ump-magazine' #1652626.
[21:49:49	]Joe Biden has lost a '25rnd Ump-magazine' #1652625.
[21:49:52	]C17:RCT.YELLO-57 ran 'Pants' on item 'CP Uniform' (#1653006)
[21:49:53	]Pavel Artyomov used command '/SetMood default'.
[21:49:53	]C17:RCT.YELLO-55 used command '/ToggleRaise'.
[21:49:53	]John Black ran 'use' on item 'Disinfected Bandage Roll' (#1653196)
[21:49:53	]John Black has performed the 'Use Disinfected Bandage Roll' action, gaining 22 experience in medicine.
[21:49:53	]John Black was disinfected by John Black for 79 seconds.
[21:49:53	]John Black was bandaged by John Black for 16 HP.
[21:49:55	]C24:RCT.KING-4 has gained a '25rnd Ump-magazine' #1653224.
[21:49:55	]C24:RCT.KING-4 has lost a '25rnd Ump-magazine' #1653225.
[21:49:55	]C17:RCT.YELLO-96 has gained a '25rnd Ump-magazine' #1652924.
[21:49:55	]C17:RCT.YELLO-96 has lost a '25rnd Ump-magazine' #1652923.
[21:49:55	][IC] C17:RCT.YELLO-15: <:: Homie i joined the cp's. ::>
[21:49:57	]John Black ran 'drop' on item 'Medium Kevlar Uniform' (#1653102)
[21:49:57	]John Black has lost a 'Medium Kevlar Uniform' #1653102.
[21:49:57	]C24:i1.JUDGE-2 ran 'Equip' on item 'UMP-45' (#1653175)
[21:49:57	]C17:RCT.YELLO-55 used command '/ToggleRaise'.
[21:49:57	]C24:i1.JUDGE-2 used command '/ToggleRaise'.
[21:49:58	][Y] Hayden: Not there.
[21:49:59	]S10/OSL.GHOST-70 entered observer.
[21:49:59	]John Black ran 'take' on item 'Medium Kevlar Uniform' (#1653102)
[21:49:59	]John Black has gained a 'Medium Kevlar Uniform' #1653102.
[21:49:59	]C24:i1.JUDGE-2 has lost a '25rnd Ump-magazine' #1653211.
[21:50:00	][Y] average rebel sigma: ME NO LIKE COMBINE GANG COME HERE.
[21:50:01	]Stan Gomez has changed Stan Gomez's bodygroups.
[21:50:01	][IC] C17:RCT.YELLO-55: <:: Now do. ::>
[21:50:02	]Joe Mama has spawned a 'NPC [578][npc_vj_hlrbs_rosenberg]'.
[21:50:02	][IC] C17:RCT.YELLO-55: <:: Hair. ::>
[21:50:02	]C24:i3.GRID-2 has changed C24:i3.GRID-2's bodygroups.
[21:50:02	]C17:RCT.YELLO-83 used command '/Handsignals'.
[21:50:02	]C24:i1.JUDGE-2 used the 'John Doe' vendor.
[21:50:04	][IC] C17:RCT.YELLO-55: <:: YEAAAH. ::>
[21:50:06	]S10/OSL.GHOST-70 exited observer at their location.
[21:50:06	]Joe Biden has gained a '25rnd Ump-magazine' #1652625.
[21:50:06	]Joe Biden has lost a '25rnd Ump-magazine' #1652626.
[21:50:06	][IC] C24:i3.GRID-2: <:: Full deployment. ::>
[21:50:07	]S10/OSL.GHOST-70 used command '/ToggleRaise'.
[21:50:10	][IC] C24:i3.GRID-2: <:: ALL IN. ::>
[21:50:11	]Joe Biden has critically hit npc_vj_hlrbs_rosenberg in the head dealing 11 damage (CritChance was 0.86).
[21:50:11	]S10/OSL.ECHO-65 used command '/ToggleRaise'.
[21:50:12	]S10/OSL.GHOST-70 ran 'Equip' on item 'Incendiary Grenade' (#1652509)
[21:50:12	][IC] C24:i3.GRID-2: <:: Haha. ::>
[21:50:13	][IC] C17:RCT.YELLO-55: <:: How long do you think until we die. ::>
[21:50:15	][IC] C17:RCT.YELLO-57: <:: Haha. ::>
[21:50:15	][IC] C17:RCT.YELLO-83: <:: All in with the goofy ahh hairstyles. ::>
[21:50:15	]Joe Mama has spawned a 'NPC [578][npc_vj_hlr1_gman]'.
[21:50:16	]C24:i1.JUDGE-2 ran 'Equip' on item 'Frag Grenade' (#1653189)
[21:50:16	]C17:RCT.YELLO-83 used command '/Handsignals'.
[21:50:17	][IC] Stan Gomez: <:: Im swat irl so i wont die. ::>
[21:50:17	][IC] C24:i3.GRID-2: <:: Clown squad. ::>
[21:50:19	]John Black ran 'use' on item 'Disinfected Bandage Roll' (#1653196)
[21:50:19	]John Black was disinfected by John Black for 79 seconds.
[21:50:19	]John Black was bandaged by John Black for 16 HP.
[21:50:19	][OOC] Saul Goodman: Which hallway? Armoury or elevator?
[21:50:20	]S10/OSL.GHOST-70 used command '/ToggleRaise'.
[21:50:21	]C17:RCT.YELLO-57 ran 'Equip' on item 'Combine PDA' (#1653005)
[21:50:22	]Joe Biden has critically hit npc_vj_hlr1_gman dealing 10 damage (CritChance was 0.86).
[21:50:23	][IC] C17:RCT.YELLO-55: <:: LMAOO. ::>
[21:50:23	]Tyrone long Dee Style used command '/ToggleRaise'.
[21:50:23	]C24:i1.JUDGE-2 used the 'John Doe' vendor.
[21:50:23	]Joe Mama has fired a toolgun with the name: vjstool_healthmodifier
[21:50:24	][OOC] Jody Mayflower: cp one
[21:50:24	]C24:RCT.KING-4 used command '/Radio fuck'.
[21:50:26	][IC] C17:RCT.YELLO-55: <:: HOLY SHIT!! ::>
[21:50:27	]C24:i1.JUDGE-2 has gained 0 chips.
[21:50:27	]C24:i1.JUDGE-2 has gained a 'Flash Grenade' #1653391.
[21:50:28	]C24:i1.JUDGE-2 has gained 0 chips.
[21:50:28	]C24:i1.JUDGE-2 has gained a 'Flash Grenade' #1653392.
[21:50:28	][IC] Tyrone long Dee Style: Shut your wack ass.
[21:50:29	][Y] Jody Mayflower: Over here!
[21:50:29	]John Black has lost a '8rnd 870-magazine' #1653176.
[21:50:29	][IC] C17:RCT.YELLO-55: <:: ITS FUCKING JARED LETO JOKER! ::>
[21:50:30	][Y] Jody Mayflower: Over here!
[21:50:31	]John Black is fully healed.
[21:50:31	][Y] Jody Mayflower: Over here!
[21:50:31	]C24:RCT.KING-4 used command '/Radio lets kill ppl lawl'.
[21:50:32	][Y] Jody Mayflower: Over here!
[21:50:32	]C17:RCT.YELLO-83 ran 'Equip' on item 'Combine PDA' (#1653233)
[21:50:32	][IC] Stan Gomez: <:: LOOOL. ::>
[21:50:32	]C24:i1.JUDGE-2 ran 'EquipUn' on item 'Frag Grenade' (#1653189)
[21:50:32	][IC] C24:i3.GRID-2: <:: Bro im turning on the mfing clown music. ::>
[21:50:32	][Y] Jody Mayflower: Over here!
[21:50:33	]C24:i1.JUDGE-2 ran 'Equip' on item 'Flash Grenade' (#1653392)
[21:50:33	][OOC] Hayden: Where the admin femchar is
[21:50:33	]C24:i1.JUDGE-2 used command '/ToggleRaise'.
[21:50:33	][Y] Jody Mayflower: Over here!
[21:50:34	][Y] Jody Mayflower: Over here!
[21:50:35	]S10/OWS.VAMP-87 used command '/ToggleRaise'.
[21:50:35	]C17:RCT.YELLO-55 used command '/ToggleRaise'.
[21:50:35	][Y] Joe Mama: Over here!
[21:50:36	][IC] C24:i3.GRID-2: <:: In my thing rn. ::>
[21:50:37	][Y] Joe Mama: Over here!
[21:50:37	]Tyrone long Dee Style used command '/ToggleRaise'.
[21:50:37	][Y] average rebel sigma: ME NO LIKE COMBINE GANG LETS GO.
[21:50:38	]Saul Goodman used command '/ToggleRaise'.
[21:50:38	][Y] Joe Mama: Strider!
[21:50:39	]C17:RCT.YELLO-83 used command '/Handsignals'.
[21:50:39	][IC] C17:RCT.YELLO-55: <:: Let me put on some music. ::>
[21:50:40	][OOC] Joe Biden: abased man in a cringe place
[21:50:41	]Jody Mayflower used command '/ToggleRaise'.
[21:50:41	][IC] C17:RCT.YELLO-55: <:: For myself. ::>
[21:50:42	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[21:50:42	]Joe Mama has gained a '6rnd Popper-magazine' #1653363.
[21:50:42	]Joe Mama has lost a '6rnd Popper-magazine' #1653360.
[21:50:45	][IC] C24:i1.JUDGE-2: <:: Finna whip this hoe. ::>
[21:50:46	]Tyrone long Dee Style used command '/ToggleRaise'.
[21:50:48	]S10/OSL.ECHO-65 used command '/D ambush time...'.
[21:50:48	]Saul Goodman ran 'EquipUn' on item 'Smoke Grenade' (#1652599)
[21:50:48	]Pavel Artyomov used command '/ToggleRaise'.
[21:50:49	][IC] Tyrone long Dee Style: Strider.
[21:50:49	][Y] Joe Mama: Starts with a smoke.
[21:50:49	]Saul Goodman ran 'Equip' on item 'Flash Grenade' (#1652611)
[21:50:50	]Tyrone long Dee Style used command '/ToggleRaise'.
[21:50:51	][IC] C17:RCT.YELLO-96: <:: Yas queen. ::>
[21:50:53	][Y] Joe Mama: Everyone take smoke.
[21:50:54	][IC] C24:i3.GRID-2: <:: YEEHAW MF. ::>
[21:50:56	][ME] Joe Biden: joe biden
[21:50:57	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[21:50:57	]Joe Mama ran 'Equip' on item 'Smoke Grenade' (#1653335)
[21:50:57	]John Husky has gained a '25rnd Ump-magazine' #1653133.
[21:50:57	]John Husky has lost a '25rnd Ump-magazine' #1653137.
[21:50:57	]Saul Goodman ran 'EquipUn' on item 'Flash Grenade' (#1652611)
[21:50:58	]Stan Gomez used command '/ToggleRaise'.
[21:50:58	]Saul Goodman ran 'Equip' on item 'Smoke Grenade' (#1652599)
[21:50:59	]Joe Mama ran 'EquipUn' on item 'Incendiary Grenade' (#1653336)
[21:51:00	]Joe Mama ran 'Equip' on item 'Smoke Grenade' (#1653335)
[21:51:01	]Denis Volkov has gained a '25rnd Ump-magazine' #1653120.
[21:51:01	]Denis Volkov has lost a '25rnd Ump-magazine' #1653119.
[21:51:02	]Pavel Artyomov used command '/ToggleRaise'.
[21:51:02	][IC] C17:RCT.YELLO-55: <:: Hoki. ::>
[21:51:02	][IC] Tyrone long Dee Style: Imma be in the back.
[21:51:03	][ME] average rebel sigma: joe biden joe biden 
[21:51:03	][IC] C17:RCT.YELLO-55: <:: Stay close brother. ::>
[21:51:03	][IC] C17:RCT.YELLO-83: <:: Bro i need a light. ::>
[21:51:04	][IC] Stan Gomez: <:: Yes. ::>
[21:51:04	][IC] C17:RCT.YELLO-57: <:: Best spot ong. ::>
[21:51:05	][Y] John Husky: SMOKE AND RUN.
[21:51:05	]C17:RCT.YELLO-55 used command '/ToggleRaise'.
[21:51:06	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[21:51:06	][Y] Joe Mama: *Cheering!* *cheering!*.
[21:51:08	]average rebel sigma used command '/ToggleRaise'.
[21:51:09	][IC] Stan Gomez: <:: Affirmative. ::>
[21:51:11	]C17:RCT.YELLO-57 has gained a '25rnd Ump-magazine' #1653085.
[21:51:11	]C17:RCT.YELLO-57 has lost a '25rnd Ump-magazine' #1653087.
[21:51:12	][LOOC] Joe Biden: please guys do your /me!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[21:51:13	][IC] Stan Gomez: <:: Take cover. ::>
[21:51:13	][Y] Joe Mama: Okay ready.
[21:51:13	][OOC] Tyrone long Dee Style: vc on pls?
[21:51:15	][IC] C24:i3.GRID-2: <:: YEEHAW. ::>
[21:51:15	][IC] C17:RCT.YELLO-55: <:: What are we doing again. ::>
[21:51:15	]average rebel sigma ran 'EquipUn' on item 'Model 870' (#1652522)
[21:51:16	]average rebel sigma ran 'Equip' on item 'UMP-45' (#1652534)
[21:51:17	]average rebel sigma used command '/ToggleRaise'.
[21:51:18	]average rebel sigma has lost a '25rnd Ump-magazine' #1652586.
[21:51:20	][OOC] C24:RCT.KING-4: LOL
[21:51:21	][IC] C24:i3.GRID-2: <:: We defending? ::>
[21:51:22	]C17:RCT.YELLO-57 used command '/Radio Welp'.
[21:51:23	][IC] C17:RCT.YELLO-55: <:: From where. ::>
[21:51:24	][Y] Joe Mama: Combine!
[21:51:24	][IC] Stan Gomez: <:: Amputate anti-citizen. ::>
[21:51:26	]C24:i1.JUDGE-2 used command '/Radio I NEED 10-78'.
[21:51:26	]Hayden used command '/PlaySong https://youtu.be/9810jAD_yXw 0:30 10000'.
[21:51:27	]Pavel Artyomov used command '/ToggleRaise'.
[21:51:28	][IC] Stan Gomez: <:: Amputate anticitizen. ::>
[21:51:28	]Joe Biden used command '/Radio hi'.
[21:51:29	]average rebel sigma ran 'Equip' on item 'Frag Grenade' (#1652564)
[21:51:29	]C17:RCT.YELLO-15 used command '/ToggleRaise'.
[21:51:30	]C24:i3.GRID-2 used command '/Radio nope'.
[21:51:30	]Pavel Artyomov used command '/ToggleRaise'.
[21:51:30	]average rebel sigma used command '/ToggleRaise'.
[21:51:34	]C24:i1.JUDGE-2 used command '/WaypointAdd CODE-3 200 RED'.
[21:51:34	]C24:i3.GRID-2 used command '/Radio Incoming'.
[21:51:37	]C24:i3.GRID-2 used command '/ToggleRaise'.
[21:51:37	]C24:i1.JUDGE-2 used command '/WaypointRemove'.
[21:51:38	][Y] Saul Goodman: WHO TOSSED IT.
[21:51:39	][Y] Tyrone long Dee Style: FOR THE ALLUAH.
[21:51:39	][Y] Joe Mama: Combine!
[21:51:40	][Y] Saul Goodman: ITS TOO EARLY.
[21:51:40	][Y] Joe Mama: Combine!
[21:51:40	][IC] S10/OWS.VAMP-87: <:: TOILETTOILETTOILETTOILETTOILET. ::>
[21:51:41	]C17:RCT.YELLO-55 used command '/ToggleRaise'.
[21:51:41	]Pavel Artyomov ran 'Equip' on item 'Frag Grenade' (#1652853)
[21:51:41	]Hayden used command '/PlaySong https://youtu.be/9810jAD_yXw 0 10000'.
[21:51:41	][Y] Joe Mama: Combine!
[21:51:42	][IC] S10/OWS.VAMP-87: <:: Toilet. ::>
[21:51:43	][IC] C17:RCT.YELLO-55: <:: Combine. ::>
[21:51:43	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[21:51:44	][IC] C24:RCT.KING-4: <:: Shit! ::>
[21:51:45	][IC] C17:RCT.YELLO-55: <:: Aww. ::>
[21:51:45	]Joe Biden used command '/Radio tac-3 hi'.
[21:51:45	][IC] S10/OWS.VAMP-87: <:: Toilet. ::>
[21:51:45	][Y] S10/OSL.ECHO-65: <:: Toilet. ::>
[21:51:46	][IC] S10/OWS.VAMP-87: <:: Toilet. ::>
[21:51:46	][Y] Tyrone long Dee Style: YOUR MUM SHALL INSHALLAH BE RAMMED.
[21:51:46	][IC] Stan Gomez: <:: Don't move! ::>
[21:51:46	][IC] S10/OWS.VAMP-87: <:: Toilet. ::>
[21:51:47	][Y] S10/OSL.ECHO-65: <:: Toilet. ::>
[21:51:48	][Y] S10/OWS.VAMP-87: <:: Toilet. ::>
[21:51:49	]C17:RCT.YELLO-57 used command '/SC TAC-3'.
[21:51:50	][IC] Stan Gomez: <:: Don't move! ::>
[21:51:50	]C17:RCT.YELLO-55 used command '/SC ta-3'.
[21:51:50	][Y] S10/OWS.VAMP-87: <:: Toilet. ::>
[21:51:51	]Pavel Artyomov used command '/ToggleRaise'.
[21:51:51	]John Black has gained a '8rnd 870-magazine' #1653176.
